"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18029257262362083,17841454427175514,wasteheroeducation,"Waste Hero Education","Do you know how to recycle? ♻️ 
Let's learn what you can and cannot recycle to make sure we're doing it right! 

❗️Remember: Dirty items can't be recycled! Wet and soiled items can contaminate clean recyclables, ruining the whole batch. 

Together, we can reduce waste and protect the planet! 🌍💚

💡 Take the first step toward a waste-free life—explore our resources online! ➡️ https://bit.ly/3Qkypc4

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment #SustainableLiving",0,"04/01/2025 01:30",https://www.instagram.com/p/DH5ban1svT4/,"IG carousel",,Lifetime,120,49,8,0,0,0,0
17911333565997133,17841454427175514,wasteheroeducation,"Waste Hero Education","Quiz time! 🧠💡
Let’s see how much you know about recycling! Comment your score below and tag your friends to see who knows more about recycling!

Want to learn more? We’ve got FREE learning materials available in 10 languages. Visit our website! ➡️ https://bit.ly/3Qkypc4

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment #Quiz",26,"03/28/2025 10:31",https://www.instagram.com/reel/DHwGBlBMdC3/,"IG reel",,Lifetime,121,89,8,2,0,0,0
17915185130979783,17841454427175514,wasteheroeducation,"Waste Hero Education","🌊🌍 Plastic waste in our oceans is not only confusing for sea creatures but also dangerous.

Sea turtles and other marine life can get trapped in plastic, causing harm and suffering. Let's take action to protect them by reducing waste and keeping our oceans clean! 

How to do it? Find it out on our website! ➡️ https://bit.ly/3Qkypc4

𓂃.˚ 𓆉𓂃𓂃𓇼 𓆉 ⋆.˚𓂃𓂃𓇼𓂃𓂃 𓆝  𓂃𓂃𓆡 ⋆.˚ 𓂃𓆉 ⋆.˚𓆝 𓂃 𓆡⋆.˚ 

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment #MarineLife #SaveOurOceans",0,"03/25/2025 05:31",https://www.instagram.com/p/DHn1VkuOMBV/,"IG image",,Lifetime,103,50,5,1,0,0,0
17842383615450280,17841454427175514,wasteheroeducation,"Waste Hero Education","💡 Did you know?
17% to 46% of recyclable materials are sent to landfills due to contamination.

""Ready to make a difference? 🌍💚 

Let's learn the 3 simple steps to recycling ♻️
1️⃣ Know what you can recycle 
2️⃣ Empty, clean, and dry before binning 
3️⃣ Sort recyclables into the right bin! 

Learn more about recycling on our website with free resources! ➡️ https://bit.ly/3Qkypc4

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment",0,"03/20/2025 02:05",https://www.instagram.com/p/DHal19EOHFw/,"IG carousel",,Lifetime,241,159,5,1,0,0,0
18005225066732818,17841454427175514,wasteheroeducation,"Waste Hero Education","Ever wondered how we can reduce waste and protect the planet? Enter the circular economy! ♻️

It’s all about sharing, reusing, and recycling to keep materials in use for as long as possible. From leasing to refurbishing, circularity helps minimize our environmental impact and keeps things in a closed loop. 

💡Visit our website to learn about “Linear vs Circular Life Cycle” under the level 4 Beginner Lesson! ➡️ https://bit.ly/3Qkypc4

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment #WasteHeroEducation #EcoConscious #LearnToRecycle",0,"03/17/2025 01:30",https://www.instagram.com/p/DHSzdrQNkym/,"IG image",,Lifetime,119,62,6,1,0,0,0
17902028175112027,17841454427175514,wasteheroeducation,"Waste Hero Education","""Think you know about landfills? 🧐 Take this quick, fun quiz and put your knowledge to the test!

Drop your score in the comments and tag your friends to challenge them too!""

💡 Learn more about it on our website with FREE learning materials under Level 2 lessons ➡️ https://loom.ly/jlONIiU

#WasteHeroEducation #EcoConscious #LearnToRecycle #ZeroWaste  #ZeroWasteEducation #ZeroWasteSchool #YouthEmpowerment #WasteHeroEducation #EcoConscious #LearnToRecycle",0,"03/14/2025 16:30",https://www.instagram.com/p/DHMsHCZNA_a/,"IG carousel",,Lifetime,100,39,3,0,0,0,1
17880188169166822,17841454427175514,wasteheroeducation,"Waste Hero Education","♻️🌍 Make Your Weekends Count! Spend quality time with your loved ones while learning about sustainability through Waste Hero Education! Explore fun and engaging ways to reduce waste together. 🌱💚

✨ Get inspired with our free lesson plan, available in 15 languages! Visit now ➡️ https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"03/11/2025 10:31",https://www.instagram.com/p/DHEUht2J3E3/,"IG image",,Lifetime,80,42,3,0,0,0,1
18121927288429825,17841454427175514,wasteheroeducation,"Waste Hero Education","🏫💡 To all Educators around the world, From Classroom to Community! 
Waste Hero Education equips you with the tools to empower students to tackle waste management and make a positive impact. Inspire small actions today for a cleaner tomorrow! 

 Let’s bring sustainability into your classroom with our free lesson plan! 🌏🌱 Check out our Waste Hero Education website via the Linktree in our bio!

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"03/09/2025 12:15",https://www.instagram.com/p/DG_W3_iTyHs/,"IG image",,Lifetime,81,42,5,0,0,0,0
18033882806283830,17841454427175514,wasteheroeducation,"Waste Hero Education","🌍♻️ Be the Change with Waste Hero Education! Explore interactive lesson plans, activities, and resources to bring sustainability into your classroom. 

Start your journey today via the Linktree in our bio! 💚✨ 

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"03/05/2025 14:30",https://www.instagram.com/p/DG1aDwftGww/,"IG image",,Lifetime,108,58,2,0,0,0,0
18101670979498420,17841454427175514,wasteheroeducation,"Waste Hero Education","💡 Know Your Waste, Own Your Impact! 💡 
Map out your waste journey in your district and discover the best ways to dispose of each product responsibly. Small steps lead to big change! 🌿🌎 

Get access to our waste audit template and learn more via Linktree in our bio 

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/28/2025 14:02",https://www.instagram.com/p/DGoexN4JAjD/,"IG image",,Lifetime,85,41,3,0,0,0,0
18059034523953876,17841454427175514,wasteheroeducation,"Waste Hero Education","♻️🏡🏫 How Do You Manage Recyclable Waste? Every small action makes a big difference! Do you sort, upcycle, or have a recycling system in place? Share your best tips in the comments and inspire others to go green! 🌍💚

🌱 Learn more about proper waste management here through the Linktree in our bio!

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/25/2025 04:02",https://www.instagram.com/p/DGfrtFIT0Li/,"IG image",,Lifetime,134,93,5,1,0,0,0
17898940182140084,17841454427175514,wasteheroeducation,"Waste Hero Education","🌱👧🧒 Big Changes Start with Small Hands! Inspire little Waste Heroes to learn, play, and take action for a greener future. Every small step leads to a cleaner planet! 🌍♻️ 

Our lesson plans start from preschool and are designed to teach children from an early age through their teenage years, building lifelong sustainability habits. 

💚 Access our website through the Linktree in our bio!

 #EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",9,"02/20/2025 08:07",https://www.instagram.com/reel/DGTPeGSB-eV/,"IG reel",,Lifetime,69,46,5,0,0,0,0
18033634298259698,17841454427175514,wasteheroeducation,"Waste Hero Education","♻️ Zero Waste Starts with YOU! Engage your school community and inspire your classmates, teachers, and friends to take action! Together, we can create a zero-waste action plan and make a real impact. 🌍✨ 
🌐 Access our website through the Linktree in our bio!

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/16/2025 11:30",https://www.instagram.com/p/DGJT6J2pzRg/,"IG image",,Lifetime,77,36,2,0,0,0,0
18069337138813039,17841454427175514,wasteheroeducation,"Waste Hero Education","🌍✨ Tell us how your school is going green! Whether it’s a recycling program, composting, or a zero-waste challenge, we want to know! 

Share your school’s waste management initiatives on the comment below and help spread sustainable ideas. 🌱♻️ Get inspired by our free lesson plan at https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/12/2025 03:01",https://www.instagram.com/p/DF-GdXtNqQS/,"IG image",,Lifetime,68,36,3,0,0,0,0
18327811171089711,17841454427175514,wasteheroeducation,"Waste Hero Education","Have you spotted different bins in your area? 
Waste Hero Education inspires students to rethink waste by turning knowledge into action! Explore the waste management system in your area, make eco-friendly choices, and lead change in your community. 🌍♻️
Learn more at https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/08/2025 12:30",https://www.instagram.com/p/DF00aVLMj00/,"IG image",,Lifetime,94,53,4,0,0,0,0
17899651383038302,17841454427175514,wasteheroeducation,"Waste Hero Education","🌍♻️ Empowering the Next Generation of Waste Heroes! 🚀✨ 
Bringing sustainability into classrooms, one lesson at a time. Together, we can reduce waste and protect our planet! 🌱💚 
Access to our website via Linktree on bio!

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"02/04/2025 11:30",https://www.instagram.com/p/DFqaaI1NBFr/,"IG image",,Lifetime,109,60,5,0,0,0,0
17908353189093777,17841454427175514,wasteheroeducation,"Waste Hero Education","Did you know we have lessons ready for Pre-Kindergarten to Grade 2? 🌱 
Our lessons are designed to teach children from a young age all the way through their teenage years. Check out the basics of recycling with Rachel and Ray Rabbit and start learning today at https://bit.ly/3Qkypc4 🐰♻️

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"01/31/2025 08:31",https://www.instagram.com/p/DFfyqFEzvZq/,"IG image",,Lifetime,66,37,1,0,0,0,0
18074635075637090,17841454427175514,wasteheroeducation,"Waste Hero Education","🌟 Shape the future with Waste Hero Education! 
This global initiative is dedicated to teaching youth the principles of zero waste and the circular economy. With free resources available in 10 languages, educators worldwide can inspire the next generation of green entrepreneurs. 

💚 Discover more at https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"01/28/2025 10:31",https://www.instagram.com/p/DFYR-9-pwGZ/,"IG image",,Lifetime,90,45,3,0,0,0,0
18035711303436567,17841454427175514,wasteheroeducation,"Waste Hero Education","🌍 Hello Educators! Great News! 🔊
Waste Hero Education, a global program for K-12 and university students, is now even more accessible:
♻️ Updated with 10 languages available!
♻️ 19 free, ready-to-use lesson plans
♻️ 6 levels of lessons for K-12 & university students
♻️ Teacher scripts with guiding questions to make teaching easier
Let’s work together to inspire the next generation about zero waste! 💚 Learn more at https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"01/23/2025 09:31",https://www.instagram.com/p/DFLTN08J2YS/,"IG image",,Lifetime,98,52,5,0,0,0,2
18062343121731140,17841454427175514,wasteheroeducation,"Waste Hero Education","🌟 You have the power to make a difference!
Waste Hero Education is here to guide you, step by step, on how to manage waste with our simple, user-friendly waste audit. It’s easy, impactful, and a chance to be part of something bigger! 🌍💚
Ready to get started? Let’s create a cleaner, greener future together! 💥
👉 Visit https://bit.ly/3Qkypc4

 #EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",18,"01/20/2025 12:02",https://www.instagram.com/reel/DFD2B0bJigb/,"IG reel",,Lifetime,55,42,1,1,0,0,0
18011014787693135,17841454427175514,wasteheroeducation,"Waste Hero Education","🌱 Reduce, Reuse, Recycle!
🌍 Did you know that making small changes in what we recycle can have a BIG impact on our planet? Let’s add reduce, reuse, recycle into your New Year’s resolution! Talk to your friends and family about it or learn together with our free zero waste lesson plans at https://bit.ly/3Qkypc4

 #EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"01/17/2025 03:30",https://www.instagram.com/p/DE7NIBDtI3j/,"IG image",,Lifetime,69,36,0,0,0,0,0
18052544621026581,17841454427175514,wasteheroeducation,"Waste Hero Education","🌍 Empower the next generation of eco-leaders! Waste Hero Education offers free lesson plans and classroom resources in 10 languages to teach youth about circular economy, zero waste and recycling. Join this global initiative and help students become champions for the planet! 🌱 Visit  https://bit.ly/3Qkypc4 to learn more. 🌿 

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",0,"01/14/2025 11:02",https://www.instagram.com/p/DE0SZGRTkgZ/,"IG image",,Lifetime,67,38,2,0,0,0,0
17888285235173194,17841454427175514,wasteheroeducation,"Waste Hero Education","Hear from Brian, a Community Colleages Advisor from USA, on his experience with Waste Hero Education. 🙏 👩‍🏫
Don't just take our word for it—hear from Waste Hero educators worldwide about their experiences using Waste Hero Education in their classrooms. 
🌟 All Educators, check out our free resource https://bit.ly/3Qkypc4

#EcoConscious #LearnToRecycle #YouthEmpowerment #WasteHeroEducation #ZeroWaste #ZeroWasteEducationSchool #ZeroWasteEducation #ZeroWasteSchool",103,"01/11/2025 15:01",https://www.instagram.com/reel/DEs_YB5ol16/,"IG reel",,Lifetime,74,43,3,0,0,0,0
